emd_cd10,sido_cd,sgg_cd,ym,workplaces,insured,notice_amount,file
2871031024,28,28710,2023-0,6,122,28243480, 내역_20230619
4167025040,41,41670,2023-0,10,180,53012440, 내역_20230619
4183038021,41,41830,2023-0,11,102,30417440, 내역_20230619
1111010100,11,11110,2023-0,29,283,71830740, 내역_20230619
4148026224,41,41480,2023-0,95,910,253050940, 내역_20230619
4167011400,41,41670,2023-0,31,413,135065060, 내역_20230619
4139012800,41,41390,2023-0,63,539,155281660, 내역_20230619
4122031030,41,41220,2023-0,25,291,91933280, 내역_20230619
4111313600,41,41113,2023-0,127,1811,522586400, 내역_20230619
1129013200,11,11290,2023-0,5,63,13308120, 내역_20230619
4139012400,41,41390,2023-0,197,1501,390855720, 내역_20230619
4157025621,41,41570,2023-0,109,847,215087820, 내역_20230619
4145011400,41,41450,2023-0,119,1253,368321860, 내역_20230619
4139010700,41,41390,2023-0,76,626,175830460, 내역_20230619
4146125322,41,41461,2023-0,92,824,219699280, 내역_20230619
4157025323,41,41570,2023-0,66,454,121601720, 내역_20230619
4155041026,41,41550,2023-0,15,179,49515580, 내역_20230619
4159037025,41,41590,2023-0,32,469,145027600, 내역_20230619
4146131026,41,41461,2023-0,15,206,58731280, 내역_20230619
2823710600,28,28237,2023-0,316,3106,792126320, 내역_20230619
4139011300,41,41390,2023-0,113,773,212080280, 내역_20230619
2824511700,28,28245,2023-0,16,95,25684360, 내역_20230619
4145011900,41,41450,2023-0,68,512,129241500, 내역_20230619
4159011800,41,41590,2023-0,193,2939,861844440, 내역_20230619
4161010600,41,41610,2023-0,51,460,131946740, 내역_20230619
4128112000,41,41281,2023-0,123,1251,345983480, 내역_20230619
4128510700,41,41285,2023-0,190,1930,530475960, 내역_20230619
4128111900,41,41281,2023-0,84,803,198325040, 내역_20230619
4128112300,41,41281,2023-0,316,4584,1297982000, 내역_20230619
4157036022,41,41570,2023-0,69,607,174250960, 내역_20230619
4113111600,41,41131,2023-0,112,2780,990996240, 내역_20230619
4161025327,41,41610,2023-0,98,864,236093440, 내역_20230619
1129010400,11,11290,2023-0,16,122,30839640, 내역_20230619
4115010700,41,41150,2023-0,44,531,141234340, 내역_20230619
4150034025,41,41500,2023-0,54,1155,371628940, 내역_20230619
1111016700,11,11110,2023-0,65,706,186478260, 내역_20230619
4183032021,41,41830,2023-0,5,32,8844220, 내역_20230619
1120010900,11,11200,2023-0,39,284,65276940, 내역_20230619
4127310200,41,41273,2023-0,78,692,167099140, 내역_20230619
4139010100,41,41390,2023-0,340,4119,993977180, 내역_20230619
4182032521,41,41820,2023-0,52,482,118935660, 내역_20230619
4161025025,41,41610,2023-0,125,1592,439118220, 내역_20230619
4157036030,41,41570,2023-0,21,282,73583360, 내역_20230619
1129012300,11,11290,2023-0,11,62,14771360, 내역_20230619
4122025326,41,41220,2023-0,27,963,330612920, 내역_20230619
1117012300,11,11170,2023-0,118,1490,425939500, 내역_20230619
4143010800,41,41430,2023-0,53,620,161386300, 내역_20230619
4157025028,41,41570,2023-0,92,695,189319180, 내역_20230619
4161011500,41,41610,2023-0,14,103,24114140, 내역_20230619
4146125029,41,41461,2023-0,44,310,82935160, 내역_20230619
4159031024,41,41590,2023-0,10,111,28747360, 내역_20230619
4122025622,41,41220,2023-0,124,2010,658796000, 내역_20230619
4155031021,41,41550,2023-0,7,99,29098240, 내역_20230619
4113110200,41,41131,2023-0,134,2193,671913800, 내역_20230619
4136034025,41,41360,2023-0,10,288,73580980, 내역_20230619
4161033022,41,41610,2023-0,63,635,177298980, 내역_20230619
4146311300,41,41463,2023-0,133,4607,1782121260, 내역_20230619
4145010500,41,41450,2023-0,72,1151,312722200, 내역_20230619
4159036028,41,41590,2023-0,25,275,78505380, 내역_20230619
2824510200,28,28245,2023-0,444,5537,1226654260, 내역_20230619
4155034033,41,41550,2023-0,31,1420,454244180, 내역_20230619
4159012800,41,41590,2023-0,159,13623,4812587720, 내역_20230619
4150032028,41,41500,2023-0,44,581,174311220, 내역_20230619
4121010700,41,41210,2023-0,106,893,245849100, 내역_20230619
4159037023,41,41590,2023-0,220,3466,1131665980, 내역_20230619
1111015000,11,11110,2023-0,1,37,7350060, 내역_20230619
4122025628,41,41220,2023-0,46,635,180875800, 내역_20230619
4155036023,41,41550,2023-0,30,418,126704580, 내역_20230619
4131010700,41,41310,2023-0,135,1715,505639780, 내역_20230619
4146134025,41,41461,2023-0,27,370,99777180, 내역_20230619
4136010100,41,41360,2023-0,126,1132,287308100, 내역_20230619
1114016400,11,11140,2023-0,19,326,85904440, 내역_20230619
4113310900,41,41133,2023-0,134,1925,579382360, 내역_20230619
4146136025,41,41461,2023-0,19,546,204292160, 내역_20230619
4159013500,41,41590,2023-0,77,1051,242501660, 내역_20230619
4159041027,41,41590,2023-0,140,1316,405294260, 내역_20230619
1144011200,11,11440,2023-0,6,41,11870340, 내역_20230619
4157034022,41,41570,2023-0,89,742,221081960, 내역_20230619
4163011100,41,41630,2023-0,103,1185,306519520, 내역_20230619
4150031032,41,41500,2023-0,12,339,104705260, 내역_20230619
1111017200,11,11110,2023-0,31,198,44546740, 내역_20230619
4128510300,41,41285,2023-0,88,869,204464040, 내역_20230619
4157025027,41,41570,2023-0,153,1475,423047120, 내역_20230619
4146310200,41,41463,2023-0,534,7175,2082534020, 내역_20230619
4159041032,41,41590,2023-0,80,1195,371058000, 내역_20230619
4129010200,41,41290,2023-0,52,763,203397980, 내역_20230619
4146136030,41,41461,2023-0,37,642,201683980, 내역_20230619
4113110700,41,41131,2023-0,263,4451,1124124660, 내역_20230619
4159036034,41,41590,2023-0,83,949,292806540, 내역_20230619
4182031034,41,41820,2023-0,2,61,17917700, 내역_20230619
4157025029,41,41570,2023-0,144,1430,393036200, 내역_20230619
4113310700,41,41133,2023-0,74,720,192060240, 내역_20230619
4131010100,41,41310,2023-0,258,2670,782207620, 내역_20230619
4115010900,41,41150,2023-0,160,1504,362799420, 내역_20230619
4155039033,41,41550,2023-0,15,459,156528220, 내역_20230619
4121010100,41,41210,2023-0,233,3872,1101807640, 내역_20230619
4146125923,41,41461,2023-0,32,580,174319980, 내역_20230619
4159040026,41,41590,2023-0,120,2181,733616200, 내역_20230619
4155012700,41,41550,2023-0,14,88,20835100, 내역_20230619
1138010800,11,11380,2023-0,137,1101,267148140, 내역_20230619
1114013000,11,11140,2023-0,12,178,44873460, 내역_20230619
1159010600,11,11590,2023-0,15,161,43186720, 내역_20230619
4136025025,41,41360,2023-0,67,487,127101600, 내역_20230619
4165031022,41,41650,2023-0,114,2135,578691660, 내역_20230619
4122031024,41,41220,2023-0,32,321,93259100, 내역_20230619
4159032026,41,41590,2023-0,7,238,85025840, 내역_20230619
4159012100,41,41590,2023-0,88,791,211699900, 내역_20230619
4139012900,41,41390,2023-0,152,1923,461970180, 내역_20230619
4146510600,41,41465,2023-0,113,1295,396507040, 내역_20230619
4161025022,41,41610,2023-0,91,830,211714820, 내역_20230619
4159013800,41,41590,2023-0,167,6114,1882434660, 내역_20230619
4128111300,41,41281,2023-0,69,677,172108740, 내역_20230619
4161010800,41,41610,2023-0,103,779,199658640, 내역_20230619
4159035021,41,41590,2023-0,131,1792,560415380, 내역_20230619
4141010100,41,41410,2023-0,167,3305,891719320, 내역_20230619
4136025021,41,41360,2023-0,108,912,263093400, 내역_20230619
2818510500,28,28185,2023-0,191,3639,1040416960, 내역_20230619
4161025934,41,41610,2023-0,59,645,180673520, 내역_20230619
4139012600,41,41390,2023-0,78,657,195746020, 내역_20230619
4165034022,41,41650,2023-0,53,692,177247000, 내역_20230619
4163034027,41,41630,2023-0,7,72,26144840, 내역_20230619
4111513700,41,41115,2023-0,29,234,50280900, 내역_20230619
4136025324,41,41360,2023-0,80,786,201767440, 내역_20230619
4159025925,41,41590,2023-0,206,3464,1114841320, 내역_20230619
4148025323,41,41480,2023-0,65,1235,319977960, 내역_20230619
4122025928,41,41220,2023-0,49,1437,531487400, 내역_20230619
4155025026,41,41550,2023-0,69,1133,344291820, 내역_20230619
4136026521,41,41360,2023-0,67,545,143712740, 내역_20230619
4131010200,41,41310,2023-0,159,1476,372029220, 내역_20230619
4159041021,41,41590,2023-0,44,468,118713420, 내역_20230619
4159041033,41,41590,2023-0,100,2326,726147480, 내역_20230619
4148032023,41,41480,2023-0,41,807,211536380, 내역_20230619
4161010300,41,41610,2023-0,215,6211,1827410480, 내역_20230619
4113511700,41,41135,2023-0,33,728,270490680, 내역_20230619
4161010400,41,41610,2023-0,45,328,84850260, 내역_20230619
4159025321,41,41590,2023-0,79,1012,236521420, 내역_20230619
4159012900,41,41590,2023-0,257,3795,1228015140, 내역_20230619
4145010300,41,41450,2023-0,93,981,259076880, 내역_20230619
4150037022,41,41500,2023-0,11,69,18870200, 내역_20230619
1129011800,11,11290,2023-0,15,86,20530180, 내역_20230619
4180025321,41,41800,2023-0,82,840,236978400, 내역_20230619
4148036026,41,41480,2023-0,13,195,50490520, 내역_20230619
1114010600,11,11140,2023-0,12,163,55838320, 내역_20230619
4150011300,41,41500,2023-0,12,131,35456960, 내역_20230619
4148032031,41,41480,2023-0,26,251,68166640, 내역_20230619
4155038022,41,41550,2023-0,49,2086,380550280, 내역_20230619
4150033024,41,41500,2023-0,16,157,44220620, 내역_20230619
4139010600,41,41390,2023-0,207,2034,504496900, 내역_20230619
4119510800,41,41195,2023-0,13,96,26688420, 내역_20230619
4146125626,41,41461,2023-0,87,2474,743031240, 내역_20230619
4113111100,41,41131,2023-0,23,188,51192680, 내역_20230619
4159025936,41,41590,2023-0,150,1739,530496000, 내역_20230619
4148010600,41,41480,2023-0,57,1059,235290660, 내역_20230619
2824510500,28,28245,2023-0,42,411,84384520, 내역_20230619
4159041037,41,41590,2023-0,3,29,10562900, 내역_20230619
4157035025,41,41570,2023-0,17,377,78405720, 내역_20230619
1129010500,11,11290,2023-0,6,34,8500020, 내역_20230619
4183041025,41,41830,2023-0,6,107,30961620, 내역_20230619
4146125323,41,41461,2023-0,92,597,155661020, 내역_20230619
4150035031,41,41500,2023-0,38,467,147153820, 내역_20230619
4122025930,41,41220,2023-0,38,1793,681828880, 내역_20230619
4159011600,41,41590,2023-0,200,1995,458313160, 내역_20230619
4127110600,41,41271,2023-0,32,254,69951940, 내역_20230619
4146132022,41,41461,2023-0,57,3692,1316394420, 내역_20230619
4139012500,41,41390,2023-0,44,273,76894680, 내역_20230619
4136010300,41,41360,2023-0,225,2557,613719420, 내역_20230619
4128510500,41,41285,2023-0,133,4296,1248012100, 내역_20230619
4165036023,41,41650,2023-0,25,216,64191900, 내역_20230619
4128110400,41,41281,2023-0,281,4172,881996880, 내역_20230619
4159014000,41,41590,2023-0,87,738,209132860, 내역_20230619
4148026221,41,41480,2023-0,68,700,187874660, 내역_20230619
4150025029,41,41500,2023-0,27,290,83291480, 내역_20230619
4148012200,41,41480,2023-0,241,2441,748363660, 내역_20230619
4136025627,41,41360,2023-0,64,498,129494480, 내역_20230619
4150034021,41,41500,2023-0,39,381,109941180, 내역_20230619
4155033031,41,41550,2023-0,6,79,21250220, 내역_20230619
4111113100,41,41111,2023-0,91,1585,471246840, 내역_20230619
4129010400,41,41290,2023-0,45,1357,357894220, 내역_20230619
4165031021,41,41650,2023-0,35,344,98933340, 내역_20230619
4115010200,41,41150,2023-0,154,1841,429792860, 내역_20230619
4146510500,41,41465,2023-0,103,1091,265527420, 내역_20230619
4128112600,41,41281,2023-0,21,190,51167000, 내역_20230619
4119010100,41,41190,2023-0,308,4716,1125301140, 내역_20230619
4122031021,41,41220,2023-0,17,224,62185660, 내역_20230619
4150035028,41,41500,2023-0,17,211,65547740, 내역_20230619
4122011700,41,41220,2023-0,193,3687,967782400, 내역_20230619
4159035024,41,41590,2023-0,57,700,209736880, 내역_20230619
4136031021,41,41360,2023-0,73,583,149457220, 내역_20230619
4157025322,41,41570,2023-0,29,286,79972420, 내역_20230619
4163025021,41,41630,2023-0,104,815,192321980, 내역_20230619
4155025025,41,41550,2023-0,89,1033,287886100, 내역_20230619
4122025327,41,41220,2023-0,20,228,71398940, 내역_20230619
4122025621,41,41220,2023-0,56,2052,758021780, 내역_20230619
4136036025,41,41360,2023-0,11,91,24265320, 내역_20230619
4157034027,41,41570,2023-0,89,730,210213940, 내역_20230619
2826010300,28,28260,2023-0,88,1660,506976180, 내역_20230619
4148031021,41,41480,2023-0,74,917,269534680, 내역_20230619
4155035027,41,41550,2023-0,20,684,224256640, 내역_20230619
4155036038,41,41550,2023-0,14,132,35560240, 내역_20230619
2820010500,28,28200,2023-0,143,1407,367849220, 내역_20230619
4159026227,41,41590,2023-0,128,1532,458067360, 내역_20230619
4183035021,41,41830,2023-0,25,182,44201100, 내역_20230619
4148025324,41,41480,2023-0,39,343,99924420, 내역_20230619
4111512900,41,41115,2023-0,12,167,33114720, 내역_20230619
4155038023,41,41550,2023-0,41,809,252111260, 내역_20230619
4182031033,41,41820,2023-0,4,201,49641820, 내역_20230619
4159026226,41,41590,2023-0,90,934,274292780, 내역_20230619
4148032030,41,41480,2023-0,42,520,141275440, 내역_20230619
4128112200,41,41281,2023-0,39,374,112056920, 내역_20230619
4128511200,41,41285,2023-0,147,1328,349253780, 내역_20230619
4155035033,41,41550,2023-0,46,863,275788600, 내역_20230619
4128112700,41,41281,2023-0,12,67,19035060, 내역_20230619
4159025628,41,41590,2023-0,51,958,276471060, 내역_20230619
4155012600,41,41550,2023-0,34,337,90259420, 내역_20230619
4163010700,41,41630,2023-0,62,584,142213340, 내역_20230619
4127111300,41,41271,2023-0,35,287,75365540, 내역_20230619
4136010200,41,41360,2023-0,128,1296,333798320, 내역_20230619
1111018100,11,11110,2023-0,6,75,16892540, 내역_20230619
4146510700,41,41465,2023-0,372,4857,1371824220, 내역_20230619
4159025330,41,41590,2023-0,69,709,216186800, 내역_20230619
4128113200,41,41281,2023-0,164,2068,725466960, 내역_20230619
4111313300,41,41113,2023-0,127,1193,303070580, 내역_20230619
4161025929,41,41610,2023-0,19,133,41326420, 내역_20230619
4111312600,41,41113,2023-0,218,2711,610316440, 내역_20230619
4157036027,41,41570,2023-0,49,410,118993320, 내역_20230619
4115010100,41,41150,2023-0,523,7376,2110368640, 내역_20230619
4122011800,41,41220,2023-0,268,3842,991207120, 내역_20230619
4148032028,41,41480,2023-0,74,1364,327017720, 내역_20230619
4163034021,41,41630,2023-0,17,207,52752500, 내역_20230619
4128710200,41,41287,2023-0,188,2034,460779900, 내역_20230619
4128511000,41,41285,2023-0,129,1327,325500500, 내역_20230619
4165010500,41,41650,2023-0,111,1274,338386200, 내역_20230619
4146135022,41,41461,2023-0,18,218,65059240, 내역_20230619
4161025923,41,41610,2023-0,33,482,103686680, 내역_20230619
1120010100,11,11200,2023-0,22,146,36374920, 내역_20230619
4157034029,41,41570,2023-0,267,3148,964711900, 내역_20230619
4150032026,41,41500,2023-0,29,475,130020420, 내역_20230619
4136025924,41,41360,2023-0,46,330,86290300, 내역_20230619
1111018700,11,11110,2023-0,19,167,38312600, 내역_20230619
4165032021,41,41650,2023-0,89,716,189710240, 내역_20230619
4115011300,41,41150,2023-0,44,464,151262160, 내역_20230619
4127110500,41,41271,2023-0,86,1137,332252260, 내역_20230619
4163034023,41,41630,2023-0,40,524,134101220, 내역_20230619
4159036032,41,41590,2023-0,35,312,94215320, 내역_20230619
4122025929,41,41220,2023-0,68,1761,607008180, 내역_20230619
4111113500,41,41111,2023-0,111,1353,381810320, 내역_20230619
4165031023,41,41650,2023-0,49,647,181050260, 내역_20230619
4137011300,41,41370,2023-0,235,2825,865104060, 내역_20230619
4159033021,41,41590,2023-0,44,402,123627300, 내역_20230619
4146125924,41,41461,2023-0,16,143,45329220, 내역_20230619
4122034023,41,41220,2023-0,14,105,30943500, 내역_20230619
1111015100,11,11110,2023-0,54,408,100362340, 내역_20230619
4111313100,41,41113,2023-0,133,2466,692456360, 내역_20230619
4155036036,41,41550,2023-0,14,125,37245860, 내역_20230619
4121010800,41,41210,2023-0,60,574,174525300, 내역_20230619
4159036029,41,41590,2023-0,65,628,179495340, 내역_20230619
1111010500,11,11110,2023-0,12,167,46105860, 내역_20230619
4148011800,41,41480,2023-0,39,367,106272140, 내역_20230619
4148012100,41,41480,2023-0,82,826,230702720, 내역_20230619
4127310800,41,41273,2023-0,442,2870,689089020, 내역_20230619
4159037028,41,41590,2023-0,77,3980,1584307460, 내역_20230619
4136025023,41,41360,2023-0,27,386,102647380, 내역_20230619
4161033026,41,41610,2023-0,35,271,75682720, 내역_20230619
4143010700,41,41430,2023-0,129,1598,433078440, 내역_20230619
4165010600,41,41650,2023-0,96,1725,443892240, 내역_20230619
4136010700,41,41360,2023-0,29,258,68804500, 내역_20230619
4111113000,41,41111,2023-0,295,6001,2023474820, 내역_20230619
4146136022,41,41461,2023-0,42,594,198614880, 내역_20230619
4157034026,41,41570,2023-0,83,609,174981800, 내역_20230619
4136026223,41,41360,2023-0,191,1877,468743640, 내역_20230619
4155042023,41,41550,2023-0,4,114,37174600, 내역_20230619
4157034025,41,41570,2023-0,154,1377,395363860, 내역_20230619
4155038027,41,41550,2023-0,42,1496,462635340, 내역_20230619
4119011200,41,41190,2023-0,29,272,79141920, 내역_20230619
4145010100,41,41450,2023-0,103,1140,306080080, 내역_20230619
4113511600,41,41135,2023-0,53,413,130083800, 내역_20230619
4159012300,41,41590,2023-0,47,484,125548060, 내역_20230619
4159025328,41,41590,2023-0,104,1421,386323360, 내역_20230619
4139010300,41,41390,2023-0,111,1220,351023440, 내역_20230619
4159025938,41,41590,2023-0,46,1252,335875180, 내역_20230619
4111710600,41,41117,2023-0,332,4445,1353337640, 내역_20230619
4161025927,41,41610,2023-0,61,549,156270580, 내역_20230619
4163010900,41,41630,2023-0,66,526,145442960, 내역_20230619
4145012000,41,41450,2023-0,39,276,68372720, 내역_20230619
4157034024,41,41570,2023-0,99,792,222963800, 내역_20230619
2826012200,28,28260,2023-0,741,8858,2589113020, 내역_20230619
4159025622,41,41590,2023-0,44,541,163197220, 내역_20230619
1114014100,11,11140,2023-0,8,213,63200480, 내역_20230619
4122025932,41,41220,2023-0,113,1588,526165280, 내역_20230619
4159033028,41,41590,2023-0,20,123,37632860, 내역_20230619
